policy_id,semester_number,sponsor_age,sponsor_died,sponsor_shock,dropout_flag,claim_flag,tuition_paid_flag,claim_amount,remaining_tuition
3742,2,33.333333333333336,0,0,0,0,1,0.0,17638250.0
3742,3,33.66666666666667,0,0,0,0,0,0.0,15118500.0
3742,4,34.00000000000001,0,0,0,0,1,0.0,12598750.0
3742,5,34.33333333333334,0,0,0,0,1,0.0,10079000.0
3742,6,34.66666666666668,0,0,0,0,1,0.0,7559250.0
3742,7,35.000000000000014,0,0,0,0,1,0.0,5039500.0
3742,8,35.33333333333335,0,0,0,0,0,0.0,2519750.0
3743,1,48.0,0,0,0,0,1,0.0,22532264.0
3743,2,48.333333333333336,0,0,0,0,1,0.0,19715731.0
3743,3,48.66666666666667,0,0,0,0,1,0.0,16899198.0
3743,4,49.00000000000001,0,0,0,0,1,0.0,14082665.0
3743,5,49.33333333333334,0,0,0,0,1,0.0,11266132.0
3743,6,49.66666666666668,0,0,0,0,1,0.0,8449599.0
3743,7,50.000000000000014,0,0,0,0,1,0.0,5633066.0
3743,8,50.33333333333335,0,0,0,0,1,0.0,2816533.0
3744,1,51.0,0,0,0,0,1,0.0,9729828.0
3744,2,51.333333333333336,0,0,0,0,1,0.0,8108190.0
3744,3,51.66666666666667,0,0,0,0,1,0.0,6486552.0
3744,4,52.00000000000001,0,0,0,0,1,0.0,4864914.0
3744,5,52.33333333333334,0,0,0,0,1,0.0,3243276.0
3744,6,52.66666666666668,0,0,0,0,1,0.0,1621638.0
3745,1,51.0,0,0,0,0,1,0.0,29447740.0
3745,2,51.333333333333336,0,0,0,0,1,0.0,26502966.0
3745,3,51.66666666666667,0,0,0,0,1,0.0,23558192.0
3745,4,52.00000000000001,0,0,0,0,1,0.0,20613418.0
3745,5,52.33333333333334,0,0,0,0,1,0.0,17668644.0
3745,6,52.66666666666668,0,0,0,0,0,0.0,14723870.0
3745,7,53.000000000000014,0,0,0,0,0,0.0,11779096.0
3745,8,53.33333333333335,0,0,0,0,1,0.0,8834322.0
3745,9,53.666666666666686,0,0,0,0,1,0.0,5889548.0
3745,10,54.00000000000002,0,0,0,0,1,0.0,2944774.0
3746,1,53.0,0,0,0,0,1,0.0,26475270.0
3746,2,53.333333333333336,0,0,0,0,0,0.0,23827743.0
3746,3,53.66666666666667,0,0,0,0,1,0.0,21180216.0
3746,4,54.00000000000001,0,0,0,0,1,0.0,18532689.0
3746,5,54.33333333333334,0,0,0,0,1,0.0,15885162.0
3746,6,54.66666666666668,0,0,0,0,1,0.0,13237635.0
3746,7,55.000000000000014,0,0,0,0,1,0.0,10590108.0
3746,8,55.33333333333335,0,0,0,0,1,0.0,7942581.0
3746,9,55.666666666666686,0,0,0,0,1,0.0,5295054.0
3746,10,56.00000000000002,0,0,0,0,1,0.0,2647527.0
3747,1,49.0,0,0,0,0,1,0.0,11608008.0
3747,2,49.333333333333336,0,0,0,0,1,0.0,10157007.0
3747,3,49.66666666666667,0,0,0,0,1,0.0,8706006.0
3747,4,50.00000000000001,0,0,0,0,1,0.0,7255005.0
3747,5,50.33333333333334,0,0,0,0,0,0.0,5804004.0
3747,6,50.66666666666668,0,0,0,0,1,0.0,4353003.0
3747,7,51.000000000000014,0,0,0,0,0,0.0,2902002.0
3747,8,51.33333333333335,0,0,0,0,1,0.0,1451001.0
3748,1,66.0,0,0,0,0,1,0.0,14533410.0
3748,2,66.33333333333333,0,0,0,0,1,0.0,12111175.0
3748,3,66.66666666666666,0,0,0,0,0,0.0,9688940.0
3748,4,66.99999999999999,0,0,0,0,1,0.0,7266705.0
3748,5,67.33333333333331,0,0,0,0,1,0.0,4844470.0
3748,6,67.66666666666664,0,0,0,0,0,0.0,2422235.0
3749,1,52.0,0,0,0,0,1,0.0,11119008.0
3749,2,52.333333333333336,0,0,0,0,1,0.0,9729132.0
3749,3,52.66666666666667,0,0,0,0,0,0.0,8339256.0
3749,4,53.00000000000001,0,0,0,0,1,0.0,6949380.0
3749,5,53.33333333333334,0,1,0,1,0,4766076.087468197,5559504.0
3750,1,50.0,0,0,0,0,1,0.0,27284280.0
3750,2,50.333333333333336,0,0,1,0,1,0.0,23873745.0
3751,1,60.0,0,0,0,0,1,0.0,15882240.0
3751,2,60.333333333333336,0,0,0,0,1,0.0,13896960.0
3751,3,60.66666666666667,0,0,0,0,1,0.0,11911680.0
3751,4,61.00000000000001,0,0,0,0,1,0.0,9926400.0
3751,5,61.33333333333334,0,0,0,0,1,0.0,7941120.0
3751,6,61.66666666666668,0,0,0,0,1,0.0,5955840.0
3751,7,62.000000000000014,0,0,0,0,1,0.0,3970560.0
3751,8,62.33333333333335,0,0,0,0,1,0.0,1985280.0
3752,1,58.0,0,0,0,0,1,0.0,27967264.0
3752,2,58.333333333333336,0,0,0,0,1,0.0,24471356.0
3752,3,58.66666666666667,0,0,0,0,1,0.0,20975448.0
3752,4,59.00000000000001,0,0,0,0,1,0.0,17479540.0
3752,5,59.33333333333334,0,0,0,0,1,0.0,13983632.0
3752,6,59.66666666666668,0,0,0,0,1,0.0,10487724.0
3752,7,60.000000000000014,0,0,0,0,1,0.0,6991816.0
3752,8,60.33333333333335,0,0,0,0,0,0.0,3495908.0
3753,1,40.0,0,0,0,0,1,0.0,15654830.0
3753,2,40.333333333333336,0,0,0,0,1,0.0,14089347.0
3753,3,40.66666666666667,0,0,0,0,1,0.0,12523864.0
3753,4,41.00000000000001,0,0,0,0,1,0.0,10958381.0
3753,5,41.33333333333334,0,0,0,0,1,0.0,9392898.0
3753,6,41.66666666666668,0,0,0,0,1,0.0,7827415.0
3753,7,42.000000000000014,0,0,0,0,1,0.0,6261932.0
3753,8,42.33333333333335,0,0,0,0,1,0.0,4696449.0
3753,9,42.666666666666686,0,0,0,0,1,0.0,3130966.0
3753,10,43.00000000000002,0,0,0,0,1,0.0,1565483.0
3754,1,43.0,0,0,0,0,1,0.0,14341072.0
3754,2,43.333333333333336,0,0,0,0,1,0.0,12548438.0
3754,3,43.66666666666667,0,0,0,0,1,0.0,10755804.0
3754,4,44.00000000000001,0,0,0,0,1,0.0,8963170.0
3754,5,44.33333333333334,0,0,0,0,1,0.0,7170536.0
3754,6,44.66666666666668,0,0,0,0,1,0.0,5377902.0
3754,7,45.000000000000014,0,0,0,0,1,0.0,3585268.0
3754,8,45.33333333333335,0,0,0,0,1,0.0,1792634.0
3755,1,61.0,0,0,0,0,1,0.0,20711736.0
3755,2,61.333333333333336,0,0,0,0,1,0.0,17259780.0
3755,3,61.66666666666667,0,0,0,0,0,0.0,13807824.0
3755,4,62.00000000000001,0,0,0,0,1,0.0,10355868.0
3755,5,62.33333333333334,0,0,0,0,1,0.0,6903912.0
3755,6,62.66666666666668,0,0,0,0,1,0.0,3451956.0
3756,1,42.0,0,0,0,0,1,0.0,15297112.0
3756,2,42.333333333333336,0,0,0,0,1,0.0,13384973.0
3756,3,42.66666666666667,0,0,0,0,1,0.0,11472834.0
3756,4,43.00000000000001,0,0,0,0,1,0.0,9560695.0
3756,5,43.33333333333334,0,0,0,0,1,0.0,7648556.0
3756,6,43.66666666666668,0,0,0,0,1,0.0,5736417.0
3756,7,44.000000000000014,0,0,0,0,1,0.0,3824278.0
3756,8,44.33333333333335,0,0,0,0,1,0.0,1912139.0
3757,1,31.0,0,0,0,0,1,0.0,17593146.0
3757,2,31.333333333333332,0,0,0,0,1,0.0,14660955.0
3757,3,31.666666666666664,0,0,0,0,1,0.0,11728764.0
3757,4,31.999999999999996,0,0,0,0,0,0.0,8796573.0
3757,5,32.33333333333333,0,0,0,0,1,0.0,5864382.0
3757,6,32.666666666666664,0,0,0,0,1,0.0,2932191.0
3758,1,69.0,0,0,0,0,1,0.0,16604968.0
3758,2,69.33333333333333,0,0,0,0,1,0.0,14529347.0
3758,3,69.66666666666666,0,0,0,0,1,0.0,12453726.0
3758,4,69.99999999999999,0,0,0,0,1,0.0,10378105.0
3758,5,70.33333333333331,0,0,0,0,1,0.0,8302484.0
3758,6,70.66666666666664,0,0,0,0,1,0.0,6226863.0
3758,7,70.99999999999997,0,0,0,0,1,0.0,4151242.0
3758,8,71.3333333333333,0,0,0,0,1,0.0,2075621.0
3759,1,69.0,0,0,0,0,0,0.0,11378024.0
3759,2,69.33333333333333,0,0,0,0,1,0.0,9955771.0
3759,3,69.66666666666666,0,0,0,0,1,0.0,8533518.0
3759,4,69.99999999999999,0,0,0,0,1,0.0,7111265.0
3759,5,70.33333333333331,0,0,0,0,0,0.0,5689012.0
3759,6,70.66666666666664,0,0,1,0,1,0.0,4266759.0
3760,1,30.0,0,0,0,0,1,0.0,26070290.0
3760,2,30.333333333333332,0,0,0,0,1,0.0,23463261.0
3760,3,30.666666666666664,0,0,0,0,1,0.0,20856232.0
3760,4,30.999999999999996,0,0,0,0,1,0.0,18249203.0
3760,5,31.33333333333333,0,0,0,0,1,0.0,15642174.0
3760,6,31.66666666666666,0,0,0,0,1,0.0,13035145.0
3760,7,31.999999999999993,0,0,0,0,1,0.0,10428116.0
3760,8,32.33333333333333,0,0,0,0,1,0.0,7821087.0
3760,9,32.666666666666664,0,0,0,0,1,0.0,5214058.0
3760,10,33.0,0,0,0,0,1,0.0,2607029.0
3761,1,47.0,0,0,0,0,1,0.0,11744328.0
3761,2,47.333333333333336,0,0,0,0,1,0.0,10276287.0
3761,3,47.66666666666667,0,0,0,0,1,0.0,8808246.0
3761,4,48.00000000000001,0,0,0,0,1,0.0,7340205.0
3761,5,48.33333333333334,0,0,0,0,1,0.0,5872164.0
3761,6,48.66666666666668,0,0,0,0,1,0.0,4404123.0
3761,7,49.000000000000014,0,0,0,0,1,0.0,2936082.0
3761,8,49.33333333333335,0,0,0,0,1,0.0,1468041.0
3762,1,43.0,0,0,0,0,0,0.0,16476512.0
3762,2,43.333333333333336,0,0,0,0,1,0.0,14416948.0
3762,3,43.66666666666667,0,0,0,0,1,0.0,12357384.0
3762,4,44.00000000000001,0,0,0,0,1,0.0,10297820.0
3762,5,44.33333333333334,0,0,0,0,1,0.0,8238256.0
3762,6,44.66666666666668,0,0,0,0,1,0.0,6178692.0
3762,7,45.000000000000014,0,0,1,0,1,0.0,4119128.0
3763,1,30.0,0,0,0,0,1,0.0,14758872.0
3763,2,30.333333333333332,0,0,0,0,1,0.0,12914013.0
3763,3,30.666666666666664,0,0,0,0,1,0.0,11069154.0
3763,4,30.999999999999996,0,0,0,0,1,0.0,9224295.0
3763,5,31.33333333333333,0,0,0,0,1,0.0,7379436.0
3763,6,31.66666666666666,0,1,0,0,1,0.0,5534577.0
3763,7,31.999999999999993,0,0,0,0,1,0.0,3689718.0
3763,8,32.33333333333333,0,0,0,0,1,0.0,1844859.0
3764,1,64.0,0,1,0,1,1,12364657.993122706,16949820.0
3765,1,43.0,0,0,0,0,1,0.0,10879800.0
3765,2,43.333333333333336,0,0,0,0,1,0.0,9066500.0
3765,3,43.66666666666667,0,1,0,0,1,0.0,7253200.0
3765,4,44.00000000000001,0,0,0,0,1,0.0,5439900.0
3765,5,44.33333333333334,0,0,0,0,1,0.0,3626600.0
3765,6,44.66666666666668,0,0,0,0,1,0.0,1813300.0
3766,1,64.0,0,0,0,0,1,0.0,32405730.0
3766,2,64.33333333333333,0,0,0,0,1,0.0,29165157.0
3766,3,64.66666666666666,0,0,0,0,0,0.0,25924584.0
3766,4,64.99999999999999,0,0,0,0,0,0.0,22684011.0
3766,5,65.33333333333331,0,0,0,0,1,0.0,19443438.0
3766,6,65.66666666666664,0,0,0,0,0,0.0,16202865.0
3766,7,65.99999999999997,0,0,0,0,0,0.0,12962292.0
3766,8,66.3333333333333,0,0,0,0,0,0.0,9721719.0
3766,9,66.66666666666663,0,0,0,0,1,0.0,6481146.0
3766,10,66.99999999999996,0,0,0,0,1,0.0,3240573.0
3767,1,53.0,0,0,0,0,1,0.0,14777496.0
3767,2,53.333333333333336,0,0,0,0,1,0.0,12314580.0
3767,3,53.66666666666667,0,0,0,0,1,0.0,9851664.0
3767,4,54.00000000000001,0,0,0,0,1,0.0,7388748.0
3767,5,54.33333333333334,0,0,0,0,1,0.0,4925832.0
3767,6,54.66666666666668,0,0,0,0,1,0.0,2462916.0
3768,1,59.0,0,0,0,0,1,0.0,13159368.0
3768,2,59.333333333333336,0,1,0,1,1,10456854.123785289,11514447.0
3769,1,68.0,0,0,0,0,1,0.0,18526416.0
3769,2,68.33333333333333,0,0,0,0,1,0.0,16210614.0
3769,3,68.66666666666666,0,0,0,0,1,0.0,13894812.0
3769,4,68.99999999999999,0,0,0,0,1,0.0,11579010.0
3769,5,69.33333333333331,0,0,0,0,1,0.0,9263208.0
3769,6,69.66666666666664,0,0,0,0,1,0.0,6947406.0
3769,7,69.99999999999997,0,0,0,0,1,0.0,4631604.0
3769,8,70.3333333333333,0,0,0,0,1,0.0,2315802.0
3770,1,48.0,0,0,0,0,1,0.0,20316720.0
3770,2,48.333333333333336,0,0,0,0,1,0.0,17777130.0
3770,3,48.66666666666667,0,0,0,0,1,0.0,15237540.0
3770,4,49.00000000000001,0,0,0,0,1,0.0,12697950.0
3770,5,49.33333333333334,0,0,0,0,0,0.0,10158360.0
3770,6,49.66666666666668,0,0,0,0,1,0.0,7618770.0
3770,7,50.000000000000014,0,0,0,0,1,0.0,5079180.0
3770,8,50.33333333333335,0,0,0,0,1,0.0,2539590.0
3771,1,59.0,0,0,0,0,1,0.0,15598884.0
3771,2,59.333333333333336,0,0,0,0,1,0.0,12999070.0
3771,3,59.66666666666667,0,1,0,1,1,11667787.92378188,10399256.0
3772,1,39.0,0,0,0,0,1,0.0,16856120.0
3772,2,39.333333333333336,0,0,0,0,1,0.0,14749105.0
3772,3,39.66666666666667,0,0,0,0,1,0.0,12642090.0
3772,4,40.00000000000001,0,0,0,0,1,0.0,10535075.0
3772,5,40.33333333333334,0,0,0,0,1,0.0,8428060.0
3772,6,40.66666666666668,0,0,0,0,1,0.0,6321045.0
3772,7,41.000000000000014,0,0,0,0,1,0.0,4214030.0
3772,8,41.33333333333335,0,0,0,0,1,0.0,2107015.0
3773,1,57.0,0,0,0,0,1,0.0,18352816.0
3773,2,57.333333333333336,0,0,0,0,1,0.0,16058714.0
3773,3,57.66666666666667,0,0,0,0,1,0.0,13764612.0
3773,4,58.00000000000001,0,0,0,0,1,0.0,11470510.0
3773,5,58.33333333333334,0,0,0,0,1,0.0,9176408.0
3773,6,58.66666666666668,0,0,0,0,1,0.0,6882306.0
3773,7,59.000000000000014,0,0,0,0,0,0.0,4588204.0
3773,8,59.33333333333335,0,0,0,0,1,0.0,2294102.0
3774,1,49.0,0,0,0,0,1,0.0,19614264.0
3774,2,49.333333333333336,0,0,0,0,0,0.0,17162481.0
3774,3,49.66666666666667,0,1,0,0,1,0.0,14710698.0
3774,4,50.00000000000001,0,0,0,0,1,0.0,12258915.0
3774,5,50.33333333333334,0,0,0,0,1,0.0,9807132.0
3774,6,50.66666666666668,0,0,0,0,1,0.0,7355349.0
3774,7,51.000000000000014,0,0,0,0,1,0.0,4903566.0
3774,8,51.33333333333335,0,0,0,0,1,0.0,2451783.0
3775,1,59.0,0,0,0,0,1,0.0,25185310.0
3775,2,59.333333333333336,0,0,0,0,1,0.0,22666779.0
3775,3,59.66666666666667,0,0,0,0,1,0.0,20148248.0
3775,4,60.00000000000001,0,0,0,0,1,0.0,17629717.0
3775,5,60.33333333333334,0,0,0,0,1,0.0,15111186.0
3775,6,60.66666666666668,0,0,0,0,1,0.0,12592655.0
3775,7,61.000000000000014,0,0,0,0,1,0.0,10074124.0
3775,8,61.33333333333335,0,0,0,0,1,0.0,7555593.0
3775,9,61.666666666666686,1,0,0,1,1,3995730.6499747206,5037062.0
3776,1,37.0,0,0,0,0,1,0.0,15731728.0
3776,2,37.333333333333336,0,0,1,0,1,0.0,13765262.0
3777,1,53.0,0,0,0,0,1,0.0,17571996.0
3777,2,53.333333333333336,0,0,0,0,1,0.0,14643330.0
3777,3,53.66666666666667,0,0,0,0,1,0.0,11714664.0
3777,4,54.00000000000001,0,0,0,0,1,0.0,8785998.0
3777,5,54.33333333333334,0,0,0,0,1,0.0,5857332.0
3777,6,54.66666666666668,0,0,0,0,1,0.0,2928666.0
3778,1,63.0,0,0,0,0,1,0.0,8443086.0
3778,2,63.333333333333336,0,0,0,0,1,0.0,7035905.0
3778,3,63.66666666666667,0,0,0,0,1,0.0,5628724.0
3778,4,64.0,0,0,0,0,1,0.0,4221543.0
3778,5,64.33333333333333,0,0,0,0,1,0.0,2814362.0
3778,6,64.66666666666666,0,0,0,0,1,0.0,1407181.0
3779,1,31.0,0,0,0,0,1,0.0,16068232.0
3779,2,31.333333333333332,0,0,0,0,1,0.0,14059703.0
3779,3,31.666666666666664,0,0,0,0,1,0.0,12051174.0
3779,4,31.999999999999996,0,0,0,0,1,0.0,10042645.0
3779,5,32.33333333333333,0,0,0,0,1,0.0,8034116.0
3779,6,32.666666666666664,0,0,0,0,0,0.0,6025587.0
3779,7,33.0,0,0,0,0,0,0.0,4017058.0
3779,8,33.333333333333336,0,0,0,0,1,0.0,2008529.0
3780,1,34.0,0,0,0,0,1,0.0,18756470.0
3780,2,34.333333333333336,0,0,0,0,1,0.0,16880823.0
3780,3,34.66666666666667,0,0,0,0,1,0.0,15005176.0
3780,4,35.00000000000001,0,0,0,0,1,0.0,13129529.0
3780,5,35.33333333333334,0,0,0,0,1,0.0,11253882.0
3780,6,35.66666666666668,0,0,0,0,1,0.0,9378235.0
3780,7,36.000000000000014,0,0,0,0,1,0.0,7502588.0
3780,8,36.33333333333335,0,0,0,0,1,0.0,5626941.0
3780,9,36.666666666666686,0,0,0,0,1,0.0,3751294.0
3780,10,37.00000000000002,0,0,0,0,1,0.0,1875647.0
3781,1,45.0,0,0,0,0,1,0.0,14803064.0
3781,2,45.333333333333336,0,0,0,0,1,0.0,12952681.0
3781,3,45.66666666666667,0,0,0,0,1,0.0,11102298.0
3781,4,46.00000000000001,0,0,0,0,0,0.0,9251915.0
3781,5,46.33333333333334,0,0,0,0,1,0.0,7401532.0
3781,6,46.66666666666668,0,1,0,0,1,0.0,5551149.0
3781,7,47.000000000000014,0,0,0,0,1,0.0,3700766.0
3781,8,47.33333333333335,0,0,0,0,1,0.0,1850383.0
3782,1,57.0,0,0,0,0,1,0.0,15552222.0
3782,2,57.333333333333336,0,0,0,0,1,0.0,12960185.0
3782,3,57.66666666666667,0,0,0,0,1,0.0,10368148.0
3782,4,58.00000000000001,0,0,0,0,1,0.0,7776111.0
3782,5,58.33333333333334,0,0,0,0,1,0.0,5184074.0
3782,6,58.66666666666668,0,0,0,0,1,0.0,2592037.0
3783,1,64.0,0,0,0,0,0,0.0,18977176.0
3783,2,64.33333333333333,0,0,0,0,1,0.0,16605029.0
3783,3,64.66666666666666,0,0,0,0,1,0.0,14232882.0
3783,4,64.99999999999999,0,0,0,0,1,0.0,11860735.0
3783,5,65.33333333333331,0,0,0,0,1,0.0,9488588.0
3783,6,65.66666666666664,0,0,0,0,1,0.0,7116441.0
3783,7,65.99999999999997,0,0,0,0,1,0.0,4744294.0
3783,8,66.3333333333333,0,0,0,0,1,0.0,2372147.0
3784,1,30.0,0,0,0,0,1,0.0,27532624.0
3784,2,30.333333333333332,0,0,0,0,1,0.0,24091046.0
3784,3,30.666666666666664,0,1,0,1,1,15000000.0,20649468.0
3785,1,45.0,0,0,0,0,1,0.0,13448648.0
3785,2,45.333333333333336,0,0,0,0,1,0.0,11767567.0
3785,3,45.66666666666667,0,0,0,0,1,0.0,10086486.0
3785,4,46.00000000000001,0,0,0,0,0,0.0,8405405.0
3785,5,46.33333333333334,0,0,0,0,1,0.0,6724324.0
3785,6,46.66666666666668,0,0,0,0,1,0.0,5043243.0
3785,7,47.000000000000014,0,0,0,0,1,0.0,3362162.0
3785,8,47.33333333333335,0,0,0,0,1,0.0,1681081.0
3786,1,32.0,0,0,0,0,1,0.0,27794816.0
3786,2,32.333333333333336,0,0,0,0,1,0.0,24320464.0
3786,3,32.66666666666667,0,0,0,0,1,0.0,20846112.0
3786,4,33.00000000000001,0,1,0,0,1,0.0,17371760.0
3786,5,33.33333333333334,0,0,0,0,1,0.0,13897408.0
3786,6,33.66666666666668,0,0,0,0,1,0.0,10423056.0
3786,7,34.000000000000014,0,0,0,0,1,0.0,6948704.0
3786,8,34.33333333333335,0,0,0,0,1,0.0,3474352.0
3787,1,36.0,0,0,0,0,1,0.0,19561338.0
3787,2,36.333333333333336,0,0,0,0,1,0.0,16301115.0
3787,3,36.66666666666667,0,1,0,0,1,0.0,13040892.0
3787,4,37.00000000000001,0,0,0,0,1,0.0,9780669.0
3787,5,37.33333333333334,0,0,0,0,0,0.0,6520446.0
3787,6,37.66666666666668,0,0,0,0,1,0.0,3260223.0
3788,1,54.0,0,0,0,0,1,0.0,27928470.0
3788,2,54.333333333333336,0,0,0,0,1,0.0,25135623.0
3788,3,54.66666666666667,0,0,0,0,1,0.0,22342776.0
3788,4,55.00000000000001,0,0,0,0,1,0.0,19549929.0
3788,5,55.33333333333334,0,0,0,0,1,0.0,16757082.0
3788,6,55.66666666666668,0,0,0,0,1,0.0,13964235.0
3788,7,56.000000000000014,0,0,0,0,1,0.0,11171388.0
3788,8,56.33333333333335,0,0,0,0,1,0.0,8378541.0
3788,9,56.666666666666686,0,0,0,0,1,0.0,5585694.0
3788,10,57.00000000000002,0,0,0,0,1,0.0,2792847.0
3789,1,32.0,0,0,0,0,1,0.0,25085640.0
3789,2,32.333333333333336,0,0,0,0,1,0.0,21949935.0
3789,3,32.66666666666667,0,0,0,0,1,0.0,18814230.0
3789,4,33.00000000000001,0,0,0,0,1,0.0,15678525.0
3789,5,33.33333333333334,0,0,0,0,1,0.0,12542820.0
3789,6,33.66666666666668,0,0,0,0,1,0.0,9407115.0
3789,7,34.000000000000014,0,0,0,0,1,0.0,6271410.0
3789,8,34.33333333333335,0,0,0,0,1,0.0,3135705.0
3790,1,62.0,0,0,0,0,1,0.0,17747922.0
3790,2,62.333333333333336,0,0,0,0,1,0.0,14789935.0
3790,3,62.66666666666667,0,0,0,0,1,0.0,11831948.0
3790,4,63.00000000000001,0,0,0,0,1,0.0,8873961.0
3790,5,63.33333333333334,0,0,0,0,1,0.0,5915974.0
3790,6,63.66666666666668,0,0,0,0,1,0.0,2957987.0
3791,1,50.0,0,0,0,0,1,0.0,7986030.0
3791,2,50.333333333333336,0,0,0,0,1,0.0,6655025.0
3791,3,50.66666666666667,0,0,0,0,1,0.0,5324020.0
3791,4,51.00000000000001,0,0,0,0,1,0.0,3993015.0
3791,5,51.33333333333334,0,0,0,0,1,0.0,2662010.0
3791,6,51.66666666666668,0,0,0,0,1,0.0,1331005.0
3792,1,64.0,0,0,0,0,1,0.0,18211488.0
3792,2,64.33333333333333,0,0,0,0,1,0.0,15935052.0
3792,3,64.66666666666666,0,0,0,0,0,0.0,13658616.0
3792,4,64.99999999999999,0,0,0,0,1,0.0,11382180.0
3792,5,65.33333333333331,0,0,0,0,1,0.0,9105744.0
3792,6,65.66666666666664,0,0,0,0,1,0.0,6829308.0
3792,7,65.99999999999997,0,0,0,0,1,0.0,4552872.0
3792,8,66.3333333333333,0,0,0,0,1,0.0,2276436.0
3793,1,70.0,0,0,0,0,1,0.0,24784910.0
3793,2,70.33333333333333,0,0,0,0,1,0.0,22306419.0
3793,3,70.66666666666666,0,0,0,0,1,0.0,19827928.0
3793,4,70.99999999999999,1,0,0,1,0,15000000.0,17349437.0
3794,1,35.0,0,0,0,0,1,0.0,18668312.0
3794,2,35.333333333333336,0,0,0,0,1,0.0,16334773.0
3794,3,35.66666666666667,0,0,0,0,0,0.0,14001234.0
3794,4,36.00000000000001,0,0,0,0,1,0.0,11667695.0
3794,5,36.33333333333334,0,0,0,0,1,0.0,9334156.0
3794,6,36.66666666666668,0,0,0,0,1,0.0,7000617.0
3794,7,37.000000000000014,0,0,0,0,1,0.0,4667078.0
3794,8,37.33333333333335,0,0,0,0,1,0.0,2333539.0
3795,1,44.0,0,0,0,0,1,0.0,20227914.0
3795,2,44.333333333333336,0,0,1,0,1,0.0,16856595.0
3796,1,67.0,0,0,0,0,1,0.0,25700456.0
3796,2,67.33333333333333,0,0,0,0,1,0.0,22487899.0
3796,3,67.66666666666666,0,0,0,0,1,0.0,19275342.0
3796,4,67.99999999999999,0,0,0,0,1,0.0,16062785.0
3796,5,68.33333333333331,0,0,0,0,1,0.0,12850228.0
3796,6,68.66666666666664,0,0,0,0,1,0.0,9637671.0
3796,7,68.99999999999997,0,0,0,0,1,0.0,6425114.0
3796,8,69.3333333333333,0,0,0,0,0,0.0,3212557.0
3797,1,52.0,0,0,0,0,1,0.0,16738750.0
3797,2,52.333333333333336,0,0,0,0,1,0.0,15064875.0
3797,3,52.66666666666667,0,0,0,0,1,0.0,13391000.0
3797,4,53.00000000000001,0,0,0,0,1,0.0,11717125.0
3797,5,53.33333333333334,0,0,0,0,1,0.0,10043250.0
3797,6,53.66666666666668,0,0,0,0,1,0.0,8369375.0
3797,7,54.000000000000014,0,0,0,0,1,0.0,6695500.0
3797,8,54.33333333333335,0,0,0,0,1,0.0,5021625.0
3797,9,54.666666666666686,0,0,0,0,1,0.0,3347750.0
3797,10,55.00000000000002,0,0,0,0,1,0.0,1673875.0
3798,1,45.0,0,0,0,0,1,0.0,11635002.0
3798,2,45.333333333333336,0,0,0,0,1,0.0,9695835.0
3798,3,45.66666666666667,0,0,0,0,1,0.0,7756668.0
3798,4,46.00000000000001,0,0,0,0,1,0.0,5817501.0
3798,5,46.33333333333334,0,0,0,0,1,0.0,3878334.0
3798,6,46.66666666666668,0,0,0,0,1,0.0,1939167.0
3799,1,37.0,0,0,0,0,0,0.0,23570272.0
3799,2,37.333333333333336,0,0,0,0,1,0.0,20623988.0
3799,3,37.66666666666667,0,0,0,0,1,0.0,17677704.0
3799,4,38.00000000000001,0,0,0,0,1,0.0,14731420.0
3799,5,38.33333333333334,0,0,0,0,0,0.0,11785136.0
3799,6,38.66666666666668,0,0,0,0,1,0.0,8838852.0
3799,7,39.000000000000014,0,0,0,0,0,0.0,5892568.0
3799,8,39.33333333333335,0,0,0,0,1,0.0,2946284.0
3800,1,48.0,0,0,0,0,1,0.0,12312368.0
3800,2,48.333333333333336,0,0,0,0,1,0.0,10773322.0
3800,3,48.66666666666667,0,0,0,0,1,0.0,9234276.0
3800,4,49.00000000000001,0,0,0,0,1,0.0,7695230.0
3800,5,49.33333333333334,0,0,0,0,1,0.0,6156184.0
3800,6,49.66666666666668,0,0,0,0,1,0.0,4617138.0
3800,7,50.000000000000014,0,0,0,0,1,0.0,3078092.0
3800,8,50.33333333333335,0,0,0,0,1,0.0,1539046.0
3801,1,62.0,0,0,0,0,1,0.0,27108712.0
3801,2,62.333333333333336,0,0,0,0,1,0.0,23720123.0
3801,3,62.66666666666667,0,0,0,0,1,0.0,20331534.0
3801,4,63.00000000000001,0,0,0,0,1,0.0,16942945.0
3801,5,63.33333333333334,0,0,0,0,1,0.0,13554356.0
3801,6,63.66666666666668,0,0,0,0,1,0.0,10165767.0
3801,7,64.00000000000001,0,1,0,0,1,0.0,6777178.0
3801,8,64.33333333333334,0,0,0,0,1,0.0,3388589.0
3802,1,36.0,0,0,0,0,1,0.0,28652950.0
3802,2,36.333333333333336,0,0,0,0,1,0.0,25787655.0
3802,3,36.66666666666667,0,0,0,0,1,0.0,22922360.0
3802,4,37.00000000000001,0,0,0,0,1,0.0,20057065.0
3802,5,37.33333333333334,0,0,0,0,1,0.0,17191770.0
3802,6,37.66666666666668,0,0,0,0,1,0.0,14326475.0
3802,7,38.000000000000014,0,0,0,0,1,0.0,11461180.0
3802,8,38.33333333333335,0,0,0,0,1,0.0,8595885.0
3802,9,38.666666666666686,0,0,0,0,1,0.0,5730590.0
3802,10,39.00000000000002,0,0,0,0,1,0.0,2865295.0
